"NAME10","NAMELSAD10","Evap_tavg","Qs_tavg","Rainf_f_tavg","Tair_f_tavg","file"
"Tazewell","Tazewell County",NA,NA,NA,NA,"202201.nc4"
"Rockingham","Rockingham County",NA,NA,NA,NA,"202201.nc4"
"Harrisonburg","Harrisonburg city",NA,NA,NA,NA,"202201.nc4"
"Charlottesville","Charlottesville city",NA,NA,NA,NA,"202201.nc4"
"Fluvanna","Fluvanna County",NA,NA,NA,NA,"202201.nc4"
"Greene","Greene County",NA,NA,NA,NA,"202201.nc4"
"Nelson","Nelson County",NA,NA,NA,NA,"202201.nc4"
"Albemarle","Albemarle County",NA,NA,NA,NA,"202201.nc4"
"Danville","Danville city",NA,NA,NA,NA,"202201.nc4"
"Pittsylvania","Pittsylvania County",NA,NA,NA,NA,"202201.nc4"
"Martinsville","Martinsville city",NA,NA,NA,NA,"202201.nc4"
"Henry","Henry County",NA,NA,NA,NA,"202201.nc4"
"Bristol","Bristol city",NA,NA,NA,NA,"202201.nc4"
"Washington","Washington County",NA,NA,NA,NA,"202201.nc4"
"Scott","Scott County",NA,NA,NA,NA,"202201.nc4"
"Waynesboro","Waynesboro city",NA,NA,NA,NA,"202201.nc4"
"Staunton","Staunton city",NA,NA,NA,NA,"202201.nc4"
"Augusta","Augusta County",NA,NA,NA,NA,"202201.nc4"
"Clarke","Clarke County",NA,NA,NA,NA,"202201.nc4"
"Fredericksburg","Fredericksburg city",1.78851196324104e-05,1.95947035308563e-06,3.88719872717047e-05,274.021743774414,"202201.nc4"
"Stafford","Stafford County",1.9090405839961e-05,2.02260184778424e-06,3.9328055572696e-05,273.789971923828,"202201.nc4"
"Alexandria","Alexandria city",1.04071198165911e-05,8.30053505751494e-06,4.01302258978831e-05,273.437446594238,"202201.nc4"
"Loudoun","Loudoun County",1.37504809269255e-05,6.39558720649802e-06,3.82089031821427e-05,272.778696695964,"202201.nc4"
"Warren","Warren County",NA,NA,NA,NA,"202201.nc4"
"Fauquier","Fauquier County",NA,NA,NA,NA,"202201.nc4"
"Falls Church","Falls Church city",7.16917429599562e-06,9.63577895163326e-06,3.83601363864727e-05,273.084197998047,"202201.nc4"
"Prince William","Prince William County",1.37045057044816e-05,6.322994323682e-06,3.91866269637831e-05,273.467811584473,"202201.nc4"
"Spotsylvania","Spotsylvania County",1.77507263288135e-05,2.17195815821469e-06,3.93982263631187e-05,274.111968994141,"202201.nc4"
"Manassas Park","Manassas Park city",1.96606561075896e-05,1.10331723135459e-06,3.3576139685465e-05,273.201599121094,"202201.nc4"
"Fairfax","Fairfax County",1.09518478363195e-05,7.84065874389247e-06,3.92939127777936e-05,273.140769958496,"202201.nc4"
"Fairfax","Fairfax city",7.47730928196688e-06,1.05205667750852e-05,3.91884077544091e-05,272.848037719727,"202201.nc4"
"Manassas","Manassas city",1.96606561075896e-05,1.10331723135459e-06,3.3576139685465e-05,273.201599121094,"202201.nc4"
"Arlington","Arlington County",5.7561601352063e-06,1.09298152892734e-05,3.89993292628787e-05,273.502227783203,"202201.nc4"
"Appomattox","Appomattox County",NA,NA,NA,NA,"202201.nc4"
"Bedford","Bedford County",NA,NA,NA,NA,"202201.nc4"
"Campbell","Campbell County",NA,NA,NA,NA,"202201.nc4"
"Lynchburg","Lynchburg city",NA,NA,NA,NA,"202201.nc4"
"Amherst","Amherst County",NA,NA,NA,NA,"202201.nc4"
"Bedford","Bedford city",NA,NA,NA,NA,"202201.nc4"
"Salem","Salem city",NA,NA,NA,NA,"202201.nc4"
"Franklin","Franklin County",NA,NA,NA,NA,"202201.nc4"
"Botetourt","Botetourt County",NA,NA,NA,NA,"202201.nc4"
"Roanoke","Roanoke County",NA,NA,NA,NA,"202201.nc4"
"Craig","Craig County",NA,NA,NA,NA,"202201.nc4"
"Roanoke","Roanoke city",NA,NA,NA,NA,"202201.nc4"
"Radford","Radford city",NA,NA,NA,NA,"202201.nc4"
"Giles","Giles County",NA,NA,NA,NA,"202201.nc4"
"Pulaski","Pulaski County",NA,NA,NA,NA,"202201.nc4"
"Montgomery","Montgomery County",NA,NA,NA,NA,"202201.nc4"
"Galax","Galax city",NA,NA,NA,NA,"202201.nc4"
"Lancaster","Lancaster County",1.98172231951806e-05,4.23983253009889e-06,5.57894927624147e-05,275.676345825195,"202201.nc4"
"Buena Vista","Buena Vista city",NA,NA,NA,NA,"202201.nc4"
"Smyth","Smyth County",NA,NA,NA,NA,"202201.nc4"
"Southampton","Southampton County",1.64585653692484e-05,7.87201406637905e-06,5.65805154716751e-05,276.162536621094,"202201.nc4"
"Mecklenburg","Mecklenburg County",NA,NA,NA,NA,"202201.nc4"
"Rappahannock","Rappahannock County",NA,NA,NA,NA,"202201.nc4"
"Floyd","Floyd County",NA,NA,NA,NA,"202201.nc4"
"Covington","Covington city",NA,NA,NA,NA,"202201.nc4"
"Shenandoah","Shenandoah County",NA,NA,NA,NA,"202201.nc4"
"Wise","Wise County",NA,NA,NA,NA,"202201.nc4"
"Essex","Essex County",1.76771016932824e-05,4.58298700323212e-06,4.69985945008895e-05,274.871629987444,"202201.nc4"
"Lexington","Lexington city",NA,NA,NA,NA,"202201.nc4"
"Bath","Bath County",NA,NA,NA,NA,"202201.nc4"
"Grayson","Grayson County",NA,NA,NA,NA,"202201.nc4"
"Prince Edward","Prince Edward County",NA,NA,NA,NA,"202201.nc4"
"Greensville","Greensville County",NA,NA,NA,NA,"202201.nc4"
"Madison","Madison County",NA,NA,NA,NA,"202201.nc4"
"Emporia","Emporia city",NA,NA,NA,NA,"202201.nc4"
"Charlotte","Charlotte County",NA,NA,NA,NA,"202201.nc4"
"Buckingham","Buckingham County",NA,NA,NA,NA,"202201.nc4"
"Carroll","Carroll County",NA,NA,NA,NA,"202201.nc4"
"Russell","Russell County",NA,NA,NA,NA,"202201.nc4"
"Halifax","Halifax County",NA,NA,NA,NA,"202201.nc4"
"Middlesex","Middlesex County",1.91113595064962e-05,4.13189786740986e-06,5.2428933486226e-05,275.62174987793,"202201.nc4"
"Alleghany","Alleghany County",NA,NA,NA,NA,"202201.nc4"
"Norton","Norton city",NA,NA,NA,NA,"202201.nc4"
"King George","King George County",1.9215317479393e-05,2.9673871608793e-06,4.5559007958218e-05,274.304718017578,"202201.nc4"
"Westmoreland","Westmoreland County",1.88712462356004e-05,3.86633193253753e-06,4.20977438417533e-05,274.7640511649,"202201.nc4"
"Orange","Orange County",NA,NA,NA,NA,"202201.nc4"
"Patrick","Patrick County",NA,NA,NA,NA,"202201.nc4"
"Nottoway","Nottoway County",NA,NA,NA,NA,"202201.nc4"
"Page","Page County",NA,NA,NA,NA,"202201.nc4"
"Northumberland","Northumberland County",1.89115282410057e-05,4.04320439884032e-06,5.34730301296804e-05,275.399792480469,"202201.nc4"
"Wythe","Wythe County",NA,NA,NA,NA,"202201.nc4"
"Brunswick","Brunswick County",NA,NA,NA,NA,"202201.nc4"
"Richmond","Richmond County",1.84132602173902e-05,3.74721373321206e-06,4.9617475139842e-05,275.085144042969,"202201.nc4"
"Highland","Highland County",NA,NA,NA,NA,"202201.nc4"
"Bland","Bland County",NA,NA,NA,NA,"202201.nc4"
"Lunenburg","Lunenburg County",NA,NA,NA,NA,"202201.nc4"
"Rockbridge","Rockbridge County",NA,NA,NA,NA,"202201.nc4"
"Franklin","Franklin city",NA,NA,NA,NA,"202201.nc4"
"Lee","Lee County",NA,NA,NA,NA,"202201.nc4"
"Buchanan","Buchanan County",NA,NA,NA,NA,"202201.nc4"
"Dickenson","Dickenson County",NA,NA,NA,NA,"202201.nc4"
"Northampton","Northampton County",1.88875474123051e-05,3.73745283468452e-06,4.40738015943983e-05,276.788223266602,"202201.nc4"
"Accomack","Accomack County",1.97318143116056e-05,4.08455503020377e-06,4.97498807211135e-05,276.265782674154,"202201.nc4"
"Portsmouth","Portsmouth city",NA,NA,NA,NA,"202202.nc4"
"Surry","Surry County",1.95396548861027e-05,1.59200212124233e-06,2.09172605991625e-05,279.330669403076,"202202.nc4"
"Hampton","Hampton city",1.01662013207715e-06,5.03754222336283e-06,1.94804060811293e-05,279.653625488281,"202202.nc4"
"Mathews","Mathews County",2.09011122933589e-05,1.05600895494717e-06,1.95216725842329e-05,279.019561767578,"202202.nc4"
"Gloucester","Gloucester County",2.08038190976367e-05,1.11340768427226e-06,1.92586883258627e-05,279.006675720215,"202202.nc4"
"Virginia Beach","Virginia Beach city",NA,NA,NA,NA,"202202.nc4"
"Isle of Wight","Isle of Wight County",1.48864414782679e-05,1.3093832981162e-06,1.70656455035595e-05,279.568873087565,"202202.nc4"
"Chesapeake","Chesapeake city",NA,NA,NA,NA,"202202.nc4"
"Newport News","Newport News city",9.43468251080049e-07,4.2767460399773e-06,1.74481046997244e-05,279.421264648438,"202202.nc4"
"James City","James City County",2.08698775168159e-05,1.14609456147718e-06,2.03601812245324e-05,279.139549255371,"202202.nc4"
"Suffolk","Suffolk city",1.98345896933461e-05,1.23051927403139e-06,2.01411385205574e-05,279.732269287109,"202202.nc4"
"Poquoson","Poquoson city",NA,NA,2.17594570131041e-05,279.548858642578,"202202.nc4"
"Norfolk","Norfolk city",NA,NA,0,279.87744140625,"202202.nc4"
"York","York County",2.08575464057503e-05,1.62710518907261e-06,2.05063162866281e-05,279.213690185547,"202202.nc4"
"Williamsburg","Williamsburg city",2.05174819711829e-05,1.6895223022099e-06,2.05779761017766e-05,279.142862955729,"202202.nc4"
"Hanover","Hanover County",1.79899559173334e-05,3.52593121176272e-07,1.62428498567481e-05,278.584254673549,"202202.nc4"
"Powhatan","Powhatan County",NA,NA,NA,NA,"202202.nc4"
"King and Queen","King and Queen County",1.95825969058205e-05,5.50994744941136e-07,1.65456162903865e-05,278.523334503174,"202202.nc4"
"Petersburg","Petersburg city",1.5033047972679e-05,1.86976564009456e-06,2.07770417546271e-05,279.161056518555,"202202.nc4"
"Henrico","Henrico County",9.31585329055906e-06,1.15341822493065e-06,1.64147299983597e-05,278.783905029297,"202202.nc4"
"King William","King William County",1.93655637303891e-05,4.47062962649625e-07,1.66774057106522e-05,278.609924316406,"202202.nc4"
"Chesterfield","Chesterfield County",1.47820706786206e-05,1.24389629263533e-06,1.84865498340514e-05,279.034439086914,"202202.nc4"
"Richmond","Richmond city",7.47422632230155e-07,1.97397321244352e-06,1.6385118215112e-05,278.744384765625,"202202.nc4"
"Cumberland","Cumberland County",NA,NA,NA,NA,"202202.nc4"
"Colonial Heights","Colonial Heights city",9.72645111119164e-06,2.45700147161187e-06,2.01963302970398e-05,279.157516479492,"202202.nc4"
"Goochland","Goochland County",NA,NA,NA,NA,"202202.nc4"
"Caroline","Caroline County",1.87112549870757e-05,3.82670443903927e-07,1.76827075587685e-05,278.053386143276,"202202.nc4"
"Sussex","Sussex County",1.96564549241884e-05,1.27612112521547e-06,2.03627889732161e-05,279.42765045166,"202202.nc4"
"Prince George","Prince George County",1.79777234947665e-05,1.39658830278222e-06,2.00871083961829e-05,279.210018157959,"202202.nc4"
"Dinwiddie","Dinwiddie County",1.99125470317085e-05,1.22368675192774e-06,2.10648377105827e-05,279.240692138672,"202202.nc4"
"Louisa","Louisa County",NA,NA,NA,NA,"202202.nc4"
"Charles City","Charles City County",2.0369188253729e-05,7.68145639540307e-07,1.90085005063641e-05,279.107935587565,"202202.nc4"
"New Kent","New Kent County",2.00092046725331e-05,6.14177025681784e-07,1.7690530148684e-05,278.864514160156,"202202.nc4"
"Amelia","Amelia County",NA,NA,NA,NA,"202202.nc4"
"Hopewell","Hopewell city",1.54569857357956e-05,1.54894215143031e-06,1.90452706192445e-05,279.159675598145,"202202.nc4"
"Winchester","Winchester city",NA,NA,NA,NA,"202202.nc4"
"Frederick","Frederick County",NA,NA,NA,NA,"202202.nc4"
"Culpeper","Culpeper County",NA,NA,NA,NA,"202202.nc4"
"Tazewell","Tazewell County",NA,NA,NA,NA,"202202.nc4"
"Rockingham","Rockingham County",NA,NA,NA,NA,"202202.nc4"
"Harrisonburg","Harrisonburg city",NA,NA,NA,NA,"202202.nc4"
"Charlottesville","Charlottesville city",NA,NA,NA,NA,"202202.nc4"
"Fluvanna","Fluvanna County",NA,NA,NA,NA,"202202.nc4"
"Greene","Greene County",NA,NA,NA,NA,"202202.nc4"
"Nelson","Nelson County",NA,NA,NA,NA,"202202.nc4"
"Albemarle","Albemarle County",NA,NA,NA,NA,"202202.nc4"
"Danville","Danville city",NA,NA,NA,NA,"202202.nc4"
"Pittsylvania","Pittsylvania County",NA,NA,NA,NA,"202202.nc4"
"Martinsville","Martinsville city",NA,NA,NA,NA,"202202.nc4"
"Henry","Henry County",NA,NA,NA,NA,"202202.nc4"
"Bristol","Bristol city",NA,NA,NA,NA,"202202.nc4"
"Washington","Washington County",NA,NA,NA,NA,"202202.nc4"
"Scott","Scott County",NA,NA,NA,NA,"202202.nc4"
"Waynesboro","Waynesboro city",NA,NA,NA,NA,"202202.nc4"
"Staunton","Staunton city",NA,NA,NA,NA,"202202.nc4"
"Augusta","Augusta County",NA,NA,NA,NA,"202202.nc4"
"Clarke","Clarke County",NA,NA,NA,NA,"202202.nc4"
"Fredericksburg","Fredericksburg city",1.80212728082552e-05,5.09806824311454e-07,1.85480967047624e-05,277.781799316406,"202202.nc4"
"Stafford","Stafford County",1.86848326848121e-05,6.2763398318566e-07,2.05658234335715e-05,277.526086425781,"202202.nc4"
"Alexandria","Alexandria city",6.24594952114421e-06,2.78811697285164e-06,2.36297182709677e-05,277.000610351562,"202202.nc4"
"Loudoun","Loudoun County",7.05192011688875e-06,3.72495274329291e-06,2.55910799751291e-05,276.402069091797,"202202.nc4"
"Warren","Warren County",NA,NA,NA,NA,"202202.nc4"
"Fauquier","Fauquier County",NA,NA,NA,NA,"202202.nc4"
"Falls Church","Falls Church city",1.26185000226542e-06,3.53277755493764e-06,2.42127807723591e-05,276.661407470703,"202202.nc4"
"Prince William","Prince William County",9.61125198273294e-06,2.07890057879467e-06,2.15118902815448e-05,277.153053283691,"202202.nc4"
"Spotsylvania","Spotsylvania County",1.78593836608343e-05,4.92781225602812e-07,1.8227659893455e-05,277.872131347656,"202202.nc4"
"Manassas Park","Manassas Park city",1.82452677108813e-05,8.65347544731776e-07,2.27953933062963e-05,276.902557373047,"202202.nc4"
"Fairfax","Fairfax County",5.89019046515205e-06,3.49953081032102e-06,2.47251262711264e-05,276.750147501628,"202202.nc4"
"Fairfax","Fairfax city",1.1684487049024e-06,4.70377631245356e-06,2.53870357482811e-05,276.475326538086,"202202.nc4"
"Manassas","Manassas city",1.82452677108813e-05,8.65347544731776e-07,2.27953933062963e-05,276.902557373047,"202202.nc4"
"Arlington","Arlington County",1.22387939427426e-06,3.64701236321707e-06,2.33728205785155e-05,277.045989990234,"202202.nc4"
"Appomattox","Appomattox County",NA,NA,NA,NA,"202202.nc4"
"Bedford","Bedford County",NA,NA,NA,NA,"202202.nc4"
"Campbell","Campbell County",NA,NA,NA,NA,"202202.nc4"
"Lynchburg","Lynchburg city",NA,NA,NA,NA,"202202.nc4"
"Amherst","Amherst County",NA,NA,NA,NA,"202202.nc4"
"Bedford","Bedford city",NA,NA,NA,NA,"202202.nc4"
"Salem","Salem city",NA,NA,NA,NA,"202202.nc4"
"Franklin","Franklin County",NA,NA,NA,NA,"202202.nc4"
"Botetourt","Botetourt County",NA,NA,NA,NA,"202202.nc4"
"Roanoke","Roanoke County",NA,NA,NA,NA,"202202.nc4"
"Craig","Craig County",NA,NA,NA,NA,"202202.nc4"
"Roanoke","Roanoke city",NA,NA,NA,NA,"202202.nc4"
"Radford","Radford city",NA,NA,NA,NA,"202202.nc4"
"Giles","Giles County",NA,NA,NA,NA,"202202.nc4"
"Pulaski","Pulaski County",NA,NA,NA,NA,"202202.nc4"
"Montgomery","Montgomery County",NA,NA,NA,NA,"202202.nc4"
"Galax","Galax city",NA,NA,NA,NA,"202202.nc4"
"Lancaster","Lancaster County",2.06011009140639e-05,8.98238700604755e-07,1.90952828234003e-05,278.643180847168,"202202.nc4"
"Buena Vista","Buena Vista city",NA,NA,NA,NA,"202202.nc4"
"Smyth","Smyth County",NA,NA,NA,NA,"202202.nc4"
"Southampton","Southampton County",1.88862910969571e-05,1.80111616524907e-06,2.01989090176842e-05,279.466705322266,"202202.nc4"
"Mecklenburg","Mecklenburg County",NA,NA,NA,NA,"202202.nc4"
"Rappahannock","Rappahannock County",NA,NA,NA,NA,"202202.nc4"
"Floyd","Floyd County",NA,NA,NA,NA,"202202.nc4"
"Covington","Covington city",NA,NA,NA,NA,"202202.nc4"
"Shenandoah","Shenandoah County",NA,NA,NA,NA,"202202.nc4"
"Wise","Wise County",NA,NA,NA,NA,"202202.nc4"
"Essex","Essex County",1.92001113776184e-05,6.68508887104378e-07,1.74705731166926e-05,278.297075544085,"202202.nc4"
"Lexington","Lexington city",NA,NA,NA,NA,"202202.nc4"
"Bath","Bath County",NA,NA,NA,NA,"202202.nc4"
"Grayson","Grayson County",NA,NA,NA,NA,"202202.nc4"
"Prince Edward","Prince Edward County",NA,NA,NA,NA,"202202.nc4"
"Greensville","Greensville County",NA,NA,NA,NA,"202202.nc4"
"Madison","Madison County",NA,NA,NA,NA,"202202.nc4"
"Emporia","Emporia city",NA,NA,NA,NA,"202202.nc4"
"Charlotte","Charlotte County",NA,NA,NA,NA,"202202.nc4"
"Buckingham","Buckingham County",NA,NA,NA,NA,"202202.nc4"
"Carroll","Carroll County",NA,NA,NA,NA,"202202.nc4"
"Russell","Russell County",NA,NA,NA,NA,"202202.nc4"
"Halifax","Halifax County",NA,NA,NA,NA,"202202.nc4"
"Middlesex","Middlesex County",2.01795605789812e-05,7.6813178395696e-07,1.71254755514383e-05,278.708473205566,"202202.nc4"
"Alleghany","Alleghany County",NA,NA,NA,NA,"202202.nc4"
"Norton","Norton city",NA,NA,NA,NA,"202202.nc4"
"King George","King George County",1.9216424334445e-05,3.86417312370213e-07,1.84782993528643e-05,277.871147155762,"202202.nc4"
"Westmoreland","Westmoreland County",1.97898001109327e-05,6.42982309765709e-07,1.73201847896314e-05,278.078425816127,"202202.nc4"
"Orange","Orange County",NA,NA,NA,NA,"202202.nc4"
"Patrick","Patrick County",NA,NA,NA,NA,"202202.nc4"
"Nottoway","Nottoway County",NA,NA,NA,NA,"202202.nc4"
"Page","Page County",NA,NA,NA,NA,"202202.nc4"
"Northumberland","Northumberland County",2.01966762688244e-05,1.01634055909017e-06,2.1361633844208e-05,278.331811523438,"202202.nc4"
"Wythe","Wythe County",NA,NA,NA,NA,"202202.nc4"
"Brunswick","Brunswick County",NA,NA,NA,NA,"202202.nc4"
"Richmond","Richmond County",1.97264814362695e-05,7.73666239898116e-07,1.94424176567866e-05,278.322387695312,"202202.nc4"
"Highland","Highland County",NA,NA,NA,NA,"202202.nc4"
"Bland","Bland County",NA,NA,NA,NA,"202202.nc4"
"Lunenburg","Lunenburg County",NA,NA,NA,NA,"202202.nc4"
"Rockbridge","Rockbridge County",NA,NA,NA,NA,"202202.nc4"
"Franklin","Franklin city",NA,NA,NA,NA,"202202.nc4"
"Lee","Lee County",NA,NA,NA,NA,"202202.nc4"
"Buchanan","Buchanan County",NA,NA,NA,NA,"202202.nc4"
"Dickenson","Dickenson County",NA,NA,NA,NA,"202202.nc4"
"Northampton","Northampton County",1.65365887369262e-05,8.37982344137345e-07,1.58872285282996e-05,279.162312825521,"202202.nc4"
"Accomack","Accomack County",1.72418362622424e-05,9.81622747531219e-07,1.91518388419354e-05,278.50447845459,"202202.nc4"
"Portsmouth","Portsmouth city",NA,NA,NA,NA,"202203.nc4"
"Surry","Surry County",3.18698471346579e-05,6.43727059923549e-06,5.24165625392925e-05,283.756607055664,"202203.nc4"
"Hampton","Hampton city",2.80986057532573e-06,1.83910824489431e-05,4.73122454422992e-05,283.852737426758,"202203.nc4"
"Mathews","Mathews County",3.0529761716025e-05,4.06705066779978e-06,4.3587035179371e-05,283.216705322266,"202203.nc4"
"Gloucester","Gloucester County",3.01186146316468e-05,4.38368283539603e-06,4.30052177762263e-05,283.307865142822,"202203.nc4"
"Virginia Beach","Virginia Beach city",NA,NA,NA,NA,"202203.nc4"
"Isle of Wight","Isle of Wight County",2.55444045194508e-05,5.1019260128727e-06,4.3668847259445e-05,283.910329182943,"202203.nc4"
"Chesapeake","Chesapeake city",NA,NA,NA,NA,"202203.nc4"
"Newport News","Newport News city",2.43135627897573e-06,1.86530014616437e-05,4.6581684728153e-05,283.70458984375,"202203.nc4"
"James City","James City County",3.07650539070892e-05,5.06082716356104e-06,4.74823173135519e-05,283.573623657227,"202203.nc4"
"Suffolk","Suffolk city",3.03517772408668e-05,4.35578613178222e-06,4.77580942970235e-05,284.004638671875,"202203.nc4"
"Poquoson","Poquoson city",NA,NA,5.62343266210519e-05,283.728607177734,"202203.nc4"
"Norfolk","Norfolk city",NA,NA,0,284.000396728516,"202203.nc4"
"York","York County",3.14703735057265e-05,6.04080360062653e-06,5.12970349518582e-05,283.540515136719,"202203.nc4"
"Williamsburg","Williamsburg city",3.10254787715773e-05,6.0561548404318e-06,5.1575220519832e-05,283.527414957682,"202203.nc4"
"Hanover","Hanover County",2.8990980873849e-05,2.46914484185774e-06,3.87463660445064e-05,283.156681605748,"202203.nc4"
"Powhatan","Powhatan County",NA,NA,NA,NA,"202203.nc4"
"King and Queen","King and Queen County",2.87071352431667e-05,2.38046780509649e-06,3.37077331096225e-05,283.013591766357,"202203.nc4"
"Petersburg","Petersburg city",2.29634977699789e-05,6.02231227730954e-06,3.90850400435738e-05,283.638969421387,"202203.nc4"
"Henrico","Henrico County",1.56921658458486e-05,7.49829825963388e-06,3.65559426427353e-05,283.338134765625,"202203.nc4"
